# t[s]  pbar[Pa]  Tvent[K]  uvent[m/s]  m_in[kg/s/m]  m_vent[kg/s/m]  massErr  xf[m]  K2CO3[kg/m]  Tvent_fw[K]  mdotK2_vent[kg/s/m]  MK2_vented[kg/m]  pvent[Pa]
1.28000e-03	6.49900e+01	2.96436e+02	1.22054e+00	6.51563e-03	2.06264e-02	-3.53595e-03	9.12507e-03	3.38516e-06	2.96491e+02	1.51473e-06	3.98854e-10	1.29657e+00
1.30000e-03	4.90467e+01	2.96995e+02	1.15831e+00	6.61836e-03	1.95757e-02	-5.70781e-03	9.12507e-03	3.49098e-06	2.97097e+02	1.51957e-06	4.29245e-10	1.26215e+01
1.32000e-03	5.66543e+01	2.96045e+02	1.79705e+00	6.71969e-03	3.03430e-02	2.87617e-03	9.12507e-03	3.59842e-06	2.96052e+02	2.81749e-06	4.85595e-10	-4.73447e+01
1.34000e-03	-1.06640e+01	2.96600e+02	9.77124e-01	6.82190e-03	1.65177e-02	-8.12882e-03	9.12507e-03	3.70749e-06	2.96607e+02	1.68529e-06	5.19301e-10	-4.84663e+01
1.36000e-03	-3.74904e+01	2.96692e+02	1.12427e+00	6.92183e-03	1.90008e-02	-8.65622e-03	9.12507e-03	3.81816e-06	2.96660e+02	2.16171e-06	5.62535e-10	-5.84048e+01
1.38000e-03	-7.13377e+01	2.96667e+02	1.30175e+00	7.02312e-03	2.19961e-02	-4.65603e-03	9.12508e-03	3.93045e-06	2.96610e+02	2.79573e-06	6.18449e-10	-9.00643e+01
1.40000e-03	-7.87562e+01	2.96430e+02	1.48634e+00	7.12424e-03	2.51117e-02	-2.79202e-03	9.12508e-03	4.04436e-06	2.96257e+02	3.59239e-06	6.90297e-10	-6.18394e+00
1.42000e-03	-7.25209e+01	2.97095e+02	1.71045e+00	7.22565e-03	2.89162e-02	6.33699e-03	9.12508e-03	4.15988e-06	2.96945e+02	4.48819e-06	7.80061e-10	3.12038e+01
1.44000e-03	-3.37287e+01	2.97061e+02	8.11101e-01	7.32751e-03	1.36999e-02	-8.32449e-03	9.12508e-03	4.27704e-06	2.96880e+02	2.26488e-06	8.25359e-10	-2.39996e+01
1.46000e-03	1.64878e+00	2.96554e+02	1.29107e+00	7.43054e-03	2.17937e-02	-4.52073e-04	9.12509e-03	4.39584e-06	2.96174e+02	3.92021e-06	9.03763e-10	-2.54780e+01
1.48000e-03	1.96320e+01	2.96819e+02	1.56677e+00	7.53312e-03	2.64662e-02	4.82697e-03	9.12509e-03	4.51629e-06	2.96621e+02	4.98449e-06	1.00345e-09	9.86660e+00
1.50000e-03	2.44446e+01	2.96965e+02	1.00960e+00	7.63510e-03	1.70477e-02	-5.26515e-03	9.12509e-03	4.63836e-06	2.96922e+02	3.24484e-06	1.06835e-09	-6.41413e+01
1.52000e-03	4.55836e+01	2.97340e+02	2.12037e+00	7.73727e-03	3.57874e-02	8.46899e-03	9.12509e-03	4.76207e-06	2.97314e+02	7.07382e-06	1.20983e-09	2.96286e+01
1.54000e-03	6.71590e+01	2.97704e+02	2.24725e+00	7.83944e-03	3.79013e-02	9.62088e-03	9.12510e-03	4.88741e-06	2.97648e+02	7.90713e-06	1.36797e-09	4.19494e+01
1.56000e-03	7.72995e+01	2.97780e+02	1.27182e+00	7.94194e-03	2.14246e-02	-7.24892e-03	9.12510e-03	5.01439e-06	2.97839e+02	4.34864e-06	1.45494e-09	-2.02381e+01
1.58000e-03	9.10913e+01	2.98175e+02	2.56227e+00	8.04425e-03	4.31330e-02	1.10848e-02	9.12510e-03	5.14301e-06	2.98182e+02	9.52156e-06	1.64537e-09	4.98330e+01
