# time[s]  Tmax[K]  totalK2CO3[kg]
2.83000e-01	1.07129e+03	1.45174e-04
2.84000e-01	1.07144e+03	1.45365e-04
2.85000e-01	1.07158e+03	1.45558e-04
2.86000e-01	1.07171e+03	1.45752e-04
2.87000e-01	1.07185e+03	1.45947e-04
2.88000e-01	1.07198e+03	1.46143e-04
2.89000e-01	1.07211e+03	1.46341e-04
2.90000e-01	1.07223e+03	1.46540e-04
2.91000e-01	1.07235e+03	1.46741e-04
2.92000e-01	1.07247e+03	1.46943e-04
2.93000e-01	1.07259e+03	1.47147e-04
2.94000e-01	1.07270e+03	1.47353e-04
2.95000e-01	1.07281e+03	1.47561e-04
2.96000e-01	1.07292e+03	1.47772e-04
2.97000e-01	1.07302e+03	1.47984e-04
2.98000e-01	1.07312e+03	1.48199e-04
2.99000e-01	1.07322e+03	1.48416e-04
3.00000e-01	1.07332e+03	1.48635e-04
3.01000e-01	1.07341e+03	1.48858e-04
3.02000e-01	1.07350e+03	1.49083e-04
3.03000e-01	1.07359e+03	1.49312e-04
3.04000e-01	1.07367e+03	1.49544e-04
3.05000e-01	1.07375e+03	1.49779e-04
3.06000e-01	1.07383e+03	1.50018e-04
3.07000e-01	1.07390e+03	1.50261e-04
3.08000e-01	1.07397e+03	1.50509e-04
3.09000e-01	1.07404e+03	1.50761e-04
3.10000e-01	1.07411e+03	1.51017e-04
3.11000e-01	1.07418e+03	1.51279e-04
3.12000e-01	1.07424e+03	1.51547e-04
3.13000e-01	1.07430e+03	1.51820e-04
3.14000e-01	1.07436e+03	1.52100e-04
3.15000e-01	1.07441e+03	1.52387e-04
3.16000e-01	1.07446e+03	1.52681e-04
3.17000e-01	1.07451e+03	1.52983e-04
3.18000e-01	1.07456e+03	1.53295e-04
3.19000e-01	1.07461e+03	1.53616e-04
3.20000e-01	1.07465e+03	1.53947e-04
3.21000e-01	1.07470e+03	1.54290e-04
3.22000e-01	1.07474e+03	1.54645e-04
3.23000e-01	1.07477e+03	1.55015e-04
3.24000e-01	1.07481e+03	1.55400e-04
3.25000e-01	1.07485e+03	1.55801e-04
3.26000e-01	1.07488e+03	1.56222e-04
3.27000e-01	1.07491e+03	1.56665e-04
3.28000e-01	1.07494e+03	1.57131e-04
3.29000e-01	1.07497e+03	1.57624e-04
3.30000e-01	1.07500e+03	1.58148e-04
3.31000e-01	1.07503e+03	1.58707e-04
3.32000e-01	1.07505e+03	1.59307e-04
3.33000e-01	1.07507e+03	1.59953e-04
3.34000e-01	1.07510e+03	1.60652e-04
3.35000e-01	1.07512e+03	1.61415e-04
3.36000e-01	1.07514e+03	1.62250e-04
3.37000e-01	1.07516e+03	1.63171e-04
3.38000e-01	1.07518e+03	1.64193e-04
3.39000e-01	1.07520e+03	1.65331e-04
3.40000e-01	1.07522e+03	1.66602e-04
3.41000e-01	1.07524e+03	1.68021e-04
3.42000e-01	1.07525e+03	1.69598e-04
3.43000e-01	1.07527e+03	1.71328e-04
3.44000e-01	1.07529e+03	1.73182e-04
3.45000e-01	1.07531e+03	1.75101e-04
3.46000e-01	1.07533e+03	1.76996e-04
3.47000e-01	1.07534e+03	1.78767e-04
3.48000e-01	1.07536e+03	1.80330e-04
3.49000e-01	1.07538e+03	1.81641e-04
3.50000e-01	1.07540e+03	1.82693e-04
3.51000e-01	1.07542e+03	1.83508e-04
3.52000e-01	1.07545e+03	1.84140e-04
3.53000e-01	1.07547e+03	1.84636e-04
3.54000e-01	1.07549e+03	1.85035e-04
3.55000e-01	1.07551e+03	1.85365e-04
3.56000e-01	1.07554e+03	1.85650e-04
3.57000e-01	1.07557e+03	1.85904e-04
3.58000e-01	1.07559e+03	1.86135e-04
3.59000e-01	1.07562e+03	1.86350e-04
3.60000e-01	1.07565e+03	1.86555e-04
3.61000e-01	1.07568e+03	1.86753e-04
3.62000e-01	1.07571e+03	1.86945e-04
3.63000e-01	1.07574e+03	1.87135e-04
3.64000e-01	1.07578e+03	1.87322e-04
3.65000e-01	1.07581e+03	1.87508e-04
3.66000e-01	1.07584e+03	1.87693e-04
